# Extracted from http://www.earthbyte.org/Resources/ICONS/ch4.html#x1-960004.3.4
# latitude longitude sediment_thickness(meters)
-38.85000 289.75000 2739.17246
-38.85000 289.80000 2705.47271
-38.85000 289.85000 2671.65756
-38.85000 289.90000 2680.46165
-38.85000 289.95000 2666.45932
-38.85000 290.00000 2659.11174
-38.85000 290.05000 2669.18325
-38.85000 290.10000 2683.15315
-38.85000 290.15000 2686.75756
-38.85000 290.20000 2676.66721
-38.85000 290.25000 2668.82300
-38.85000 290.30000 2701.03145
-38.85000 290.35000 2758.22449
-38.85000 290.40000 2819.59534
-38.85000 290.45000 2887.30907
-38.85000 290.50000 2971.25840
-38.85000 290.55000 3175.77815
-38.85000 290.60000 3365.62753
-38.85000 290.65000 3535.89869
-38.85000 290.70000 3708.38428
-38.85000 290.75000 3819.27490
-38.85000 290.80000 3897.98021
-38.85000 290.85000 3960.68645
-38.85000 290.90000 4023.35548
-38.85000 290.95000 4000.91553
-38.85000 291.00000 3997.67113
-38.85000 291.05000 3981.26221
-38.85000 291.10000 3948.68469
-38.85000 291.15000 3891.80684
-38.85000 291.20000 3823.68422
-38.85000 291.25000 3737.71477
-38.85000 291.30000 3677.60944
-38.85000 291.35000 3584.20610
-38.85000 291.40000 3448.74573
-38.85000 291.45000 3328.77088
-38.85000 291.50000 3233.82306
-38.85000 291.55000 3158.66399
-38.85000 291.60000 3106.67634
-38.85000 291.65000 3076.64084
-38.85000 291.70000 3055.79233
-38.85000 291.75000 3032.59945
-38.85000 291.80000 3010.90336
-38.85000 291.85000 2993.69359
-38.85000 291.90000 2982.39517
-38.85000 291.95000 2961.56979
-38.85000 292.00000 2931.69737
-38.85000 292.05000 2895.44845
-38.85000 292.10000 2853.88088
-38.85000 292.15000 2805.66812
-38.85000 292.20000 2748.65746
-38.85000 292.25000 2681.30732
-38.85000 292.30000 2603.50585
-38.85000 292.35000 2516.81256
-38.85000 292.40000 2424.40081
-38.85000 292.45000 2333.08220
-38.85000 292.50000 2244.71235
-38.85000 292.55000 2157.88031
-38.85000 292.60000 2070.95218
-38.85000 292.65000 1984.03549
-38.85000 292.70000 1897.11976
-38.85000 292.75000 1816.43200
-38.85000 292.80000 1742.52081
-38.85000 292.85000 1673.45953
-38.85000 292.90000 1605.09086
-38.85000 292.95000 1530.19583
-38.85000 293.00000 1439.25691
-38.85000 293.05000 1345.55256
-38.85000 293.10000 1264.84239
-38.85000 293.15000 1207.49307
-38.85000 293.20000 1172.75298
-38.85000 293.25000 1146.69466
-38.85000 293.30000 1101.64571
-38.85000 293.35000 999.92871
-38.85000 293.40000 913.68413
-38.85000 293.45000 898.42439
-38.85000 293.50000 903.31352
-38.85000 293.55000 288.98239
-38.85000 293.60000 19.87314
-38.85000 293.65000 nan
-38.80000 289.15000 nan
-38.80000 289.20000 nan
-38.80000 289.25000 nan
-38.80000 289.30000 nan
-38.80000 289.35000 nan
-38.80000 289.40000 nan
-38.80000 289.45000 nan
-38.80000 289.50000 2961.71665
-38.80000 289.55000 3167.27972
-38.80000 289.60000 3151.28374
-38.80000 289.65000 3079.72336
-38.80000 289.70000 3061.47146
-38.80000 289.75000 3048.56896
-38.80000 289.80000 2998.93880
-38.80000 289.85000 2934.79967
-38.80000 289.90000 2955.88613
-38.80000 289.95000 2938.23719
-38.80000 290.00000 2932.62172
-38.80000 290.05000 2939.29267
-38.80000 290.10000 2949.80597
-38.80000 290.15000 2947.49975
-38.80000 290.20000 2937.52217
-38.80000 290.25000 2937.18362
-38.80000 290.30000 2965.06238
-38.80000 290.35000 3050.74835
-38.80000 290.40000 3104.32363
-38.80000 290.45000 3195.07647
-38.80000 290.50000 3350.37374
-38.80000 290.55000 3487.63919
-38.80000 290.60000 3632.86924
-38.80000 290.65000 3774.12844
-38.80000 290.70000 3908.11443
-38.80000 290.75000 4011.16562
-38.80000 290.80000 4096.21334
-38.80000 290.85000 4162.96577
-38.80000 290.90000 4209.09119
-38.80000 290.95000 4211.92741
-38.80000 291.00000 4215.84511
-38.80000 291.05000 4207.40604
-38.80000 291.10000 4192.07001
-38.80000 291.15000 4146.98267
-38.80000 291.20000 4073.13633
-38.80000 291.25000 3998.40379
-38.80000 291.30000 3960.15024
-38.80000 291.35000 3830.00803
-38.80000 291.40000 3687.27732
-38.80000 291.45000 3567.31367
-38.80000 291.50000 3452.54707
-38.80000 291.55000 3348.26756
-38.80000 291.60000 3267.53259
-38.80000 291.65000 3208.26244
-38.80000 291.70000 3160.71129
-38.80000 291.75000 3118.15143
-38.80000 291.80000 3080.81007
-38.80000 291.85000 3050.17233
-38.80000 291.90000 3026.15905
-38.80000 291.95000 3000.99134
-38.80000 292.00000 2961.06029
-38.80000 292.05000 2912.39882
-38.80000 292.10000 2859.03978
-38.80000 292.15000 2800.73309
-38.80000 292.20000 2736.13667
-38.80000 292.25000 2664.46614
-38.80000 292.30000 2585.95133
-38.80000 292.35000 2501.58930
-38.80000 292.40000 2412.47797
-38.80000 292.45000 2323.11749
-38.80000 292.50000 2235.40449
-38.80000 292.55000 2149.30105
-38.80000 292.60000 2063.94029
-38.80000 292.65000 1978.27351
-38.80000 292.70000 1893.71943
-38.80000 292.75000 1813.29393
-38.80000 292.80000 1737.59174
-38.80000 292.85000 1665.80713
-38.80000 292.90000 1595.32452
-38.80000 292.95000 1520.15054
-38.80000 293.00000 1433.19869
-38.80000 293.05000 1347.43714
-38.80000 293.10000 1276.41189
-38.80000 293.15000 1227.12672
-38.80000 293.20000 1195.05835
-38.80000 293.25000 1162.07767
-38.80000 293.30000 1093.09101
-38.80000 293.35000 857.94449
-38.80000 293.40000 649.98662
-38.80000 293.45000 512.08687
-38.80000 293.50000 449.05555
-38.80000 293.55000 149.87206
-38.80000 293.60000 nan
-38.80000 293.65000 nan
-38.75000 289.15000 nan
-38.75000 289.20000 nan
-38.75000 289.25000 nan
-38.75000 289.30000 nan
-38.75000 289.35000 nan
-38.75000 289.40000 nan
-38.75000 289.45000 65.85956
-38.75000 289.50000 2992.07807
-38.75000 289.55000 3480.92580
-38.75000 289.60000 3459.53751
-38.75000 289.65000 3386.12866
-38.75000 289.70000 3368.01100
-38.75000 289.75000 3352.61393
-38.75000 289.80000 3333.84657
-38.75000 289.85000 3301.59950
-38.75000 289.90000 3314.00633
-38.75000 289.95000 3285.57777
-38.75000 290.00000 3231.40621
-38.75000 290.05000 3230.41487
-38.75000 290.10000 3238.38496
-38.75000 290.15000 3230.28231
-38.75000 290.20000 3219.97476
-38.75000 290.25000 3245.42403
-38.75000 290.30000 3284.61504
-38.75000 290.35000 3361.25064
-38.75000 290.40000 3461.27176
-38.75000 290.45000 3531.76403
-38.75000 290.50000 3649.42932
-38.75000 290.55000 3790.57503
-38.75000 290.60000 3943.08329
-38.75000 290.65000 4034.05666
-38.75000 290.70000 4133.75473
-38.75000 290.75000 4226.20010
-38.75000 290.80000 4301.16463
-38.75000 290.85000 4364.31932
-38.75000 290.90000 4394.53506
-38.75000 290.95000 4401.01337
-38.75000 291.00000 4414.48927
-38.75000 291.05000 4408.87928
-38.75000 291.10000 4418.66779
-38.75000 291.15000 4392.71688
-38.75000 291.20000 4329.53787
-38.75000 291.25000 4248.47031
-38.75000 291.30000 4157.41825
-38.75000 291.35000 4016.45803
-38.75000 291.40000 3866.94384
-38.75000 291.45000 3736.49859
-38.75000 291.50000 3615.04889
-38.75000 291.55000 3502.45357
-38.75000 291.60000 3404.14381
-38.75000 291.65000 3325.24633
-38.75000 291.70000 3256.38413
-38.75000 291.75000 3195.04118
-38.75000 291.80000 3141.43634
-38.75000 291.85000 3095.94059
-38.75000 291.90000 3057.46913
-38.75000 291.95000 3021.03043
-38.75000 292.00000 2977.83327
-38.75000 292.05000 2917.80567
-38.75000 292.10000 2854.08306
-38.75000 292.15000 2787.88781
-38.75000 292.20000 2718.23931
-38.75000 292.25000 2644.30475
-38.75000 292.30000 2565.79757
-38.75000 292.35000 2482.82528
-38.75000 292.40000 2394.02628
-38.75000 292.45000 2305.49860
-38.75000 292.50000 2218.97435
-38.75000 292.55000 2134.62400
-38.75000 292.60000 2050.98057
-38.75000 292.65000 1963.47404
-38.75000 292.70000 1877.18606
-38.75000 292.75000 1794.39449
-38.75000 292.80000 1715.84940
-38.75000 292.85000 1642.21203
-38.75000 292.90000 1572.97277
-38.75000 292.95000 1501.87814
-38.75000 293.00000 1411.48996
-38.75000 293.05000 1324.78774
-38.75000 293.10000 1254.27318
-38.75000 293.15000 1203.16672
-38.75000 293.20000 1160.53045
-38.75000 293.25000 1099.37906
-38.75000 293.30000 1036.91709
-38.75000 293.35000 611.18066
-38.75000 293.40000 304.93569
-38.75000 293.45000 63.28011
-38.75000 293.50000 60.58693
-38.75000 293.55000 nan
-38.75000 293.60000 nan
-38.75000 293.65000 nan
-38.70000 289.15000 nan
-38.70000 289.20000 nan
-38.70000 289.25000 nan
-38.70000 289.30000 nan
-38.70000 289.35000 nan
-38.70000 289.40000 nan
-38.70000 289.45000 1046.32771
-38.70000 289.50000 3203.29285
-38.70000 289.55000 3707.10778
-38.70000 289.60000 3711.05671
-38.70000 289.65000 3695.79506
-38.70000 289.70000 3687.17599
-38.70000 289.75000 3671.99039
-38.70000 289.80000 3656.78310
-38.70000 289.85000 3641.96682
-38.70000 289.90000 3649.12820
-38.70000 289.95000 3639.76645
-38.70000 290.00000 3524.10030
-38.70000 290.05000 3536.80897
-38.70000 290.10000 3552.41704
-38.70000 290.15000 3533.19812
-38.70000 290.20000 3507.10583
-38.70000 290.25000 3560.78863
-38.70000 290.30000 3592.03768
-38.70000 290.35000 3635.01453
-38.70000 290.40000 3724.49446
-38.70000 290.45000 3814.65578
-38.70000 290.50000 3911.07512
-38.70000 290.55000 4049.65210
-38.70000 290.60000 4177.67239
-38.70000 290.65000 4270.37811
-38.70000 290.70000 4349.67709
-38.70000 290.75000 4431.85568
-38.70000 290.80000 4487.93507
-38.70000 290.85000 4549.20197
-38.70000 290.90000 4556.85329
-38.70000 290.95000 4541.79764
-38.70000 291.00000 4537.21809
-38.70000 291.05000 4533.43773
-38.70000 291.10000 4539.35909
-38.70000 291.15000 4537.62150
-38.70000 291.20000 4526.82304
-38.70000 291.25000 4452.34823
-38.70000 291.30000 4332.75509
-38.70000 291.35000 4172.35422
-38.70000 291.40000 4009.79805
-38.70000 291.45000 3874.80307
-38.70000 291.50000 3749.83215
-38.70000 291.55000 3628.33285
-38.70000 291.60000 3517.74597
-38.70000 291.65000 3427.35052
-38.70000 291.70000 3339.81395
-38.70000 291.75000 3260.11848
-38.70000 291.80000 3190.21249
-38.70000 291.85000 3130.04637
-38.70000 291.90000 3078.07755
-38.70000 291.95000 3030.19047
-38.70000 292.00000 2978.40834
-38.70000 292.05000 2911.44085
-38.70000 292.10000 2840.53445
-38.70000 292.15000 2768.91208
-38.70000 292.20000 2696.27953
-38.70000 292.25000 2621.54341
-38.70000 292.30000 2542.96398
-38.70000 292.35000 2458.02426
-38.70000 292.40000 2369.28225
-38.70000 292.45000 2281.21662
-38.70000 292.50000 2195.75787
-38.70000 292.55000 2113.26122
-38.70000 292.60000 2032.11451
-38.70000 292.65000 1939.85546
-38.70000 292.70000 1849.56861
-38.70000 292.75000 1762.55679
-38.70000 292.80000 1679.39186
-38.70000 292.85000 1602.36812
-38.70000 292.90000 1534.46245
-38.70000 292.95000 1472.50485
-38.70000 293.00000 1370.22746
-38.70000 293.05000 1275.85602
-38.70000 293.10000 1195.28055
-38.70000 293.15000 1126.22821
-38.70000 293.20000 1042.77503
-38.70000 293.25000 822.71421
-38.70000 293.30000 583.75275
-38.70000 293.35000 188.11202
-38.70000 293.40000 17.98511
-38.70000 293.45000 nan
-38.70000 293.50000 nan
-38.70000 293.55000 nan
-38.70000 293.60000 nan
-38.70000 293.65000 nan
-38.65000 289.15000 nan
-38.65000 289.20000 nan
-38.65000 289.25000 nan
-38.65000 289.30000 nan
-38.65000 289.35000 nan
-38.65000 289.40000 nan
-38.65000 289.45000 2037.14871
-38.65000 289.50000 4120.76950
-38.65000 289.55000 4121.13285
-38.65000 289.60000 4061.68175
-38.65000 289.65000 4024.77884
-38.65000 289.70000 4011.71398
-38.65000 289.75000 3988.36470
-38.65000 289.80000 3969.68770
-38.65000 289.85000 3951.88856
-38.65000 289.90000 3948.87781
-38.65000 289.95000 3935.01234
-38.65000 290.00000 3881.14548
-38.65000 290.05000 3880.63288
-38.65000 290.10000 3897.27926
-38.65000 290.15000 3868.57510
-38.65000 290.20000 3846.55190
-38.65000 290.25000 3869.05384
-38.65000 290.30000 3893.44549
-38.65000 290.35000 3907.58753
-38.65000 290.40000 3988.57188
-38.65000 290.45000 4101.79806
-38.65000 290.50000 4198.09580
-38.65000 290.55000 4308.82072
-38.65000 290.60000 4400.53558
-38.65000 290.65000 4480.39007
-38.65000 290.70000 4524.37115
-38.65000 290.75000 4570.77885
-38.65000 290.80000 4607.79285
-38.65000 290.85000 4639.42003
-38.65000 290.90000 4642.42029
-38.65000 290.95000 4629.41980
-38.65000 291.00000 4618.17122
-38.65000 291.05000 4610.09598
-38.65000 291.10000 4607.37228
-38.65000 291.15000 4603.42884
-38.65000 291.20000 4590.70015
-38.65000 291.25000 4543.22529
-38.65000 291.30000 4462.04710
-38.65000 291.35000 4296.38767
-38.65000 291.40000 4133.37755
-38.65000 291.45000 3994.32254
-38.65000 291.50000 3868.36147
-38.65000 291.55000 3735.51559
-38.65000 291.60000 3615.17620
-38.65000 291.65000 3514.66799
-38.65000 291.70000 3407.04012
-38.65000 291.75000 3309.68952
-38.65000 291.80000 3224.64442
-38.65000 291.85000 3151.27707
-38.65000 291.90000 3087.94236
-38.65000 291.95000 3031.33392
-38.65000 292.00000 2974.13039
-38.65000 292.05000 2896.92378
-38.65000 292.10000 2819.51022
-38.65000 292.15000 2744.19785
-38.65000 292.20000 2670.26424
-38.65000 292.25000 2596.39072
-38.65000 292.30000 2519.40727
-38.65000 292.35000 2430.52888
-38.65000 292.40000 2339.38432
-38.65000 292.45000 2250.48923
-38.65000 292.50000 2164.82520
-38.65000 292.55000 2080.99890
-38.65000 292.60000 1995.00155
-38.65000 292.65000 1903.24664
-38.65000 292.70000 1811.10644
-38.65000 292.75000 1719.79618
-38.65000 292.80000 1630.03707
-38.65000 292.85000 1544.58606
-38.65000 292.90000 1465.97409
-38.65000 292.95000 1389.89663
-38.65000 293.00000 1296.76402
-38.65000 293.05000 1199.25511
-38.65000 293.10000 1093.91809
-38.65000 293.15000 979.22194
-38.65000 293.20000 868.98625
-38.65000 293.25000 465.35718
-38.65000 293.30000 213.20868
-38.65000 293.35000 nan
-38.65000 293.40000 nan
-38.65000 293.45000 nan
-38.65000 293.50000 nan
-38.65000 293.55000 nan
-38.65000 293.60000 nan
-38.65000 293.65000 nan
-38.60000 289.15000 nan
-38.60000 289.20000 nan
-38.60000 289.25000 nan
-38.60000 289.30000 nan
-38.60000 289.35000 nan
-38.60000 289.40000 1143.49341
-38.60000 289.45000 3244.39120
-38.60000 289.50000 4434.97372
-38.60000 289.55000 4499.56894
-38.60000 289.60000 4379.88472
-38.60000 289.65000 4322.56222
-38.60000 289.70000 4302.32143
-38.60000 289.75000 4283.92696
-38.60000 289.80000 4270.51210
-38.60000 289.85000 4248.01254
-38.60000 289.90000 4237.56599
-38.60000 289.95000 4231.88305
-38.60000 290.00000 4214.00070
-38.60000 290.05000 4196.52367
-38.60000 290.10000 4192.45338
-38.60000 290.15000 4179.22974
-38.60000 290.20000 4159.69896
-38.60000 290.25000 4167.58442
-38.60000 290.30000 4192.55304
-38.60000 290.35000 4231.01425
-38.60000 290.40000 4295.45975
-38.60000 290.45000 4395.76340
-38.60000 290.50000 4461.70616
-38.60000 290.55000 4546.64660
-38.60000 290.60000 4587.42428
-38.60000 290.65000 4627.63691
-38.60000 290.70000 4655.15232
-38.60000 290.75000 4679.58021
-38.60000 290.80000 4697.31808
-38.60000 290.85000 4707.32594
-38.60000 290.90000 4702.71301
-38.60000 290.95000 4688.36021
-38.60000 291.00000 4672.46532
-38.60000 291.05000 4658.08344
-38.60000 291.10000 4646.34514
-38.60000 291.15000 4634.39465
-38.60000 291.20000 4616.03069
-38.60000 291.25000 4577.52514
-38.60000 291.30000 4505.40257
-38.60000 291.35000 4365.48424
-38.60000 291.40000 4216.01963
-38.60000 291.45000 4083.24051
-38.60000 291.50000 3964.99443
-38.60000 291.55000 3813.80272
-38.60000 291.60000 3677.30379
-38.60000 291.65000 3559.52549
-38.60000 291.70000 3446.92802
-38.60000 291.75000 3338.82761
-38.60000 291.80000 3242.08546
-38.60000 291.85000 3157.69768
-38.60000 291.90000 3084.32770
-38.60000 291.95000 3018.21041
-38.60000 292.00000 2947.55936
-38.60000 292.05000 2868.48307
-38.60000 292.10000 2789.39962
-38.60000 292.15000 2712.75616
-38.60000 292.20000 2638.40437
-38.60000 292.25000 2565.73248
-38.60000 292.30000 2492.86532
-38.60000 292.35000 2396.99864
-38.60000 292.40000 2302.54292
-38.60000 292.45000 2212.80479
-38.60000 292.50000 2127.43282
-38.60000 292.55000 2043.46323
-38.60000 292.60000 1952.79479
-38.60000 292.65000 1859.33542
-38.60000 292.70000 1765.28919
-38.60000 292.75000 1670.04180
-38.60000 292.80000 1573.31586
-38.60000 292.85000 1478.91068
-38.60000 292.90000 1390.60831
-38.60000 292.95000 1306.97978
-38.60000 293.00000 1218.12093
-38.60000 293.05000 1112.72144
-38.60000 293.10000 951.00284
-38.60000 293.15000 666.27741
-38.60000 293.20000 309.74770
-38.60000 293.25000 nan
-38.60000 293.30000 nan
-38.60000 293.35000 nan
-38.60000 293.40000 nan
-38.60000 293.45000 nan
-38.60000 293.50000 nan
-38.60000 293.55000 nan
-38.60000 293.60000 nan
-38.60000 293.65000 nan
-38.55000 289.15000 nan
-38.55000 289.20000 nan
-38.55000 289.25000 nan
-38.55000 289.30000 nan
-38.55000 289.35000 318.62140
-38.55000 289.40000 2257.14397
-38.55000 289.45000 4547.62077
-38.55000 289.50000 4919.49654
-38.55000 289.55000 4797.07336
-38.55000 289.60000 4609.33590
-38.55000 289.65000 4574.72849
-38.55000 289.70000 4567.09862
-38.55000 289.75000 4552.44541
-38.55000 289.80000 4549.21722
-38.55000 289.85000 4515.31410
-38.55000 289.90000 4501.20544
-38.55000 289.95000 4507.22504
-38.55000 290.00000 4510.53524
-38.55000 290.05000 4471.22478
-38.55000 290.10000 4454.95987
-38.55000 290.15000 4457.20577
-38.55000 290.20000 4430.35936
-38.55000 290.25000 4433.57468
-38.55000 290.30000 4461.59267
-38.55000 290.35000 4517.03644
-38.55000 290.40000 4544.26527
-38.55000 290.45000 4596.64536
-38.55000 290.50000 4644.56463
-38.55000 290.55000 4694.59534
-38.55000 290.60000 4723.14072
-38.55000 290.65000 4746.08850
-38.55000 290.70000 4762.49218
-38.55000 290.75000 4772.47095
-38.55000 290.80000 4773.25439
-38.55000 290.85000 4766.02173
-38.55000 290.90000 4750.81730
-38.55000 290.95000 4730.35812
-38.55000 291.00000 4708.38451
-38.55000 291.05000 4687.12759
-38.55000 291.10000 4667.59109
-38.55000 291.15000 4648.81611
-38.55000 291.20000 4627.42949
-38.55000 291.25000 4596.10558
-38.55000 291.30000 4540.57646
-38.55000 291.35000 4404.72221
-38.55000 291.40000 4259.12666
-38.55000 291.45000 4124.68338
-38.55000 291.50000 3996.95301
-38.55000 291.55000 3847.01610
-38.55000 291.60000 3705.00040
-38.55000 291.65000 3579.40149
-38.55000 291.70000 3465.28602
-38.55000 291.75000 3347.44740
-38.55000 291.80000 3241.69993
-38.55000 291.85000 3148.69213
-38.55000 291.90000 3067.28077
-38.55000 291.95000 2996.38367
-38.55000 292.00000 2914.62755
-38.55000 292.05000 2832.19147
-38.55000 292.10000 2751.98793
-38.55000 292.15000 2674.46089
-38.55000 292.20000 2598.19102
-38.55000 292.25000 2520.18452
-38.55000 292.30000 2439.11552
-38.55000 292.35000 2347.30315
-38.55000 292.40000 2255.01990
-38.55000 292.45000 2166.36133
-38.55000 292.50000 2082.25727
-38.55000 292.55000 2000.91481
-38.55000 292.60000 1904.86586
-38.55000 292.65000 1809.32093
-38.55000 292.70000 1714.39433
-38.55000 292.75000 1616.83726
-38.55000 292.80000 1513.47494
-38.55000 292.85000 1411.30722
-38.55000 292.90000 1316.57135
-38.55000 292.95000 1230.54171
-38.55000 293.00000 1147.55189
-38.55000 293.05000 1050.88186
-38.55000 293.10000 875.69225
-38.55000 293.15000 429.09527
-38.55000 293.20000 nan
-38.55000 293.25000 nan
-38.55000 293.30000 nan
-38.55000 293.35000 nan
-38.55000 293.40000 nan
-38.55000 293.45000 nan
-38.55000 293.50000 nan
-38.55000 293.55000 nan
-38.55000 293.60000 nan
-38.55000 293.65000 nan
-38.50000 289.15000 nan
-38.50000 289.20000 nan
-38.50000 289.25000 nan
-38.50000 289.30000 nan
-38.50000 289.35000 499.23849
-38.50000 289.40000 2545.25757
-38.50000 289.45000 4322.73531
-38.50000 289.50000 4882.96175
-38.50000 289.55000 4910.31933
-38.50000 289.60000 4837.71658
-38.50000 289.65000 4815.32383
-38.50000 289.70000 4794.06261
-38.50000 289.75000 4770.84064
-38.50000 289.80000 4752.53630
-38.50000 289.85000 4729.21085
-38.50000 289.90000 4715.66772
-38.50000 289.95000 4711.41481
-38.50000 290.00000 4702.79694
-38.50000 290.05000 4673.24257
-38.50000 290.10000 4652.06432
-38.50000 290.15000 4644.14358
-38.50000 290.20000 4631.97708
-38.50000 290.25000 4636.88326
-38.50000 290.30000 4659.88541
-38.50000 290.35000 4695.25146
-38.50000 290.40000 4720.79086
-38.50000 290.45000 4754.12941
-38.50000 290.50000 4788.37872
-38.50000 290.55000 4817.57784
-38.50000 290.60000 4834.55610
-38.50000 290.65000 4847.60237
-38.50000 290.70000 4857.06425
-38.50000 290.75000 4856.92406
-38.50000 290.80000 4840.82031
-38.50000 290.85000 4816.40530
-38.50000 290.90000 4788.34057
-38.50000 290.95000 4758.88443
-38.50000 291.00000 4729.56896
-38.50000 291.05000 4701.50042
-38.50000 291.10000 4675.41027
-38.50000 291.15000 4650.98381
-38.50000 291.20000 4625.75960
-38.50000 291.25000 4592.91315
-38.50000 291.30000 4535.61306
-38.50000 291.35000 4408.94508
-38.50000 291.40000 4267.28964
-38.50000 291.45000 4133.00276
-38.50000 291.50000 4006.06585
-38.50000 291.55000 3849.61200
-38.50000 291.60000 3703.10426
-38.50000 291.65000 3571.58518
-38.50000 291.70000 3449.77665
-38.50000 291.75000 3331.66790
-38.50000 291.80000 3223.16313
-38.50000 291.85000 3124.71247
-38.50000 291.90000 3034.10530
-38.50000 291.95000 2954.89550
-38.50000 292.00000 2871.70172
-38.50000 292.05000 2788.73348
-38.50000 292.10000 2708.31990
-38.50000 292.15000 2630.57876
-38.50000 292.20000 2553.11680
-38.50000 292.25000 2468.40048
-38.50000 292.30000 2380.81884
-38.50000 292.35000 2289.80970
-38.50000 292.40000 2199.03898
-38.50000 292.45000 2110.43143
-38.50000 292.50000 2023.64945
-38.50000 292.55000 1937.07371
-38.50000 292.60000 1844.20896
-38.50000 292.65000 1751.00482
-38.50000 292.70000 1658.35512
-38.50000 292.75000 1562.08491
-38.50000 292.80000 1451.25270
-38.50000 292.85000 1341.90071
-38.50000 292.90000 1242.05148
-38.50000 292.95000 1151.90065
-38.50000 293.00000 1065.01365
-38.50000 293.05000 974.84219
-38.50000 293.10000 865.97669
-38.50000 293.15000 353.31941
-38.50000 293.20000 nan
-38.50000 293.25000 nan
-38.50000 293.30000 nan
-38.50000 293.35000 nan
-38.50000 293.40000 nan
-38.50000 293.45000 nan
-38.50000 293.50000 nan
-38.50000 293.55000 nan
-38.50000 293.60000 nan
-38.50000 293.65000 nan
-38.45000 289.15000 nan
-38.45000 289.20000 nan
-38.45000 289.25000 nan
-38.45000 289.30000 573.97854
-38.45000 289.35000 1816.21683
-38.45000 289.40000 3306.34308
-38.45000 289.45000 4505.36871
-38.45000 289.50000 4951.11084
-38.45000 289.55000 5003.66831
-38.45000 289.60000 5018.73207
-38.45000 289.65000 5033.58173
-38.45000 289.70000 4999.25947
-38.45000 289.75000 4964.32161
-38.45000 289.80000 4934.50403
-38.45000 289.85000 4916.79096
-38.45000 289.90000 4903.24497
-38.45000 289.95000 4889.70089
-38.45000 290.00000 4871.55247
-38.45000 290.05000 4841.35628
-38.45000 290.10000 4813.71355
-38.45000 290.15000 4800.68779
-38.45000 290.20000 4795.53938
-38.45000 290.25000 4802.27423
-38.45000 290.30000 4820.24384
-38.45000 290.35000 4840.60574
-38.45000 290.40000 4861.53889
-38.45000 290.45000 4885.36549
-38.45000 290.50000 4912.25433
-38.45000 290.55000 4927.06299
-38.45000 290.60000 4929.67319
-38.45000 290.65000 4934.62563
-38.45000 290.70000 4941.97083
-38.45000 290.75000 4936.39660
-38.45000 290.80000 4899.36447
-38.45000 290.85000 4855.45349
-38.45000 290.90000 4813.23338
-38.45000 290.95000 4773.91195
-38.45000 291.00000 4737.17737
-38.45000 291.05000 4702.93713
-38.45000 291.10000 4671.39912
-38.45000 291.15000 4642.21907
-38.45000 291.20000 4612.98275
-38.45000 291.25000 4577.04878
-38.45000 291.30000 4522.64500
-38.45000 291.35000 4389.79626
-38.45000 291.40000 4244.90833
-38.45000 291.45000 4104.34103
-38.45000 291.50000 3965.68704
-38.45000 291.55000 3816.94245
-38.45000 291.60000 3674.64018
-38.45000 291.65000 3543.65349
-38.45000 291.70000 3417.71650
-38.45000 291.75000 3299.19100
-38.45000 291.80000 3190.99903
-38.45000 291.85000 3092.91506
-38.45000 291.90000 3001.75786
-38.45000 291.95000 2912.36162
-38.45000 292.00000 2824.63980
-38.45000 292.05000 2739.98880
-38.45000 292.10000 2658.70261
-38.45000 292.15000 2580.41286
-38.45000 292.20000 2503.72338
-38.45000 292.25000 2411.24821
-38.45000 292.30000 2318.78805
-38.45000 292.35000 2227.21195
-38.45000 292.40000 2137.26401
-38.45000 292.45000 2048.71106
-38.45000 292.50000 1958.86874
-38.45000 292.55000 1868.46280
-38.45000 292.60000 1776.05009
-38.45000 292.65000 1684.01122
-38.45000 292.70000 1594.06435
-38.45000 292.75000 1503.54099
-38.45000 292.80000 1382.69901
-38.45000 292.85000 1267.82632
-38.45000 292.90000 1164.69419
-38.45000 292.95000 1065.14144
-38.45000 293.00000 936.95915
-38.45000 293.05000 705.77323
-38.45000 293.10000 288.01966
-38.45000 293.15000 76.80297
-38.45000 293.20000 nan
-38.45000 293.25000 nan
-38.45000 293.30000 nan
-38.45000 293.35000 nan
-38.45000 293.40000 nan
-38.45000 293.45000 nan
-38.45000 293.50000 nan
-38.45000 293.55000 nan
-38.45000 293.60000 nan
-38.45000 293.65000 nan
-38.40000 289.15000 111.36103
-38.40000 289.20000 nan
-38.40000 289.25000 144.78087
-38.40000 289.30000 1736.68516
-38.40000 289.35000 3318.60638
-38.40000 289.40000 4315.23705
-38.40000 289.45000 5057.92904
-38.40000 289.50000 5214.17332
-38.40000 289.55000 5210.44779
-38.40000 289.60000 5203.57370
-38.40000 289.65000 5201.06792
-38.40000 289.70000 5173.89584
-38.40000 289.75000 5142.32159
-38.40000 289.80000 5115.00835
-38.40000 289.85000 5094.77234
-38.40000 289.90000 5078.65143
-38.40000 289.95000 5057.44743
-38.40000 290.00000 5033.81824
-38.40000 290.05000 4997.06459
-38.40000 290.10000 4958.54664
-38.40000 290.15000 4941.63322
-38.40000 290.20000 4937.89005
-38.40000 290.25000 4943.43090
-38.40000 290.30000 4957.35550
-38.40000 290.35000 4963.08899
-38.40000 290.40000 4976.57204
-38.40000 290.45000 4990.35072
-38.40000 290.50000 5014.88113
-38.40000 290.55000 5016.95919
-38.40000 290.60000 5001.58930
-38.40000 290.65000 4998.99101
-38.40000 290.70000 5008.67271
